$0;1752840515035974241;2.0.2;KIEKER;ZORGLUB-42;1;false;0;NANOSECONDS;0
$1;1752840524013911311;public void PIL.Image.Image.im(core.ImagingCore, void);<no-session-id>;560;1752840524014139196;1752840524014183680;localhost;97;6
$1;1752840524014066951;public String PIL.Image.Image.mode(String);<no-session-id>;560;1752840524014389120;1752840524014459202;localhost;98;6
$1;1752840524014208366;public void PIL.ImageFile.ImageFile.load_prepare(void);<no-session-id>;560;1752840524013670916;1752840524014535022;localhost;94;5
$1;1752840524014290460;public void PIL.PngImagePlugin.PngImageFile.load_prepare(void);<no-session-id>;560;1752840524013623871;1752840524014659333;localhost;93;4
$1;1752840524014489741;protected int PIL.ImageFile.ImageFile._tilesort(_Tile, int);<no-session-id>;560;1752840524014778014;1752840524014823704;localhost;99;4
$1;1752840524014640674;public String PIL.Image.Image.mode(String);<no-session-id>;560;1752840524014970007;1752840524015001443;localhost;100;4
$1;1752840524014858462;protected core.ImagingDecoder | ImageFile.PyDecoder PIL.Image.Image._getdecoder(String, String, Any, tuple[Any, ...], core.ImagingDecoder | ImageFile.PyDecoder);<no-session-id>;560;1752840524015115554;1752840524015195867;localhost;101;4
$1;1752840524015046022;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;560;1752840524015346083;1752840524015399908;localhost;102;4
$1;1752840524015242001;public byte[] PIL.PngImagePlugin.PngImageFile.load_read(int, byte[]);<no-session-id>;560;1752840524015542618;1752840524015596530;localhost;103;4
$1;1752840524015455234;public void PIL.Image.Image.readonly(int, void);<no-session-id>;560;1752840524015791951;1752840524015825652;localhost;104;4
$1;1752840524015791142;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;560;1752840524016075873;1752840524016102155;localhost;107;6
$1;1752840524015831374;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;560;1752840524016024632;1752840524016176608;localhost;106;5
$1;1752840524015900075;public void PIL.PngImagePlugin.ChunkStream.close(void);<no-session-id>;560;1752840524016232862;1752840524016259452;localhost;108;5
$1;1752840524015906213;public void PIL.PngImagePlugin.PngImageFile.load_end(void);<no-session-id>;560;1752840524015950431;1752840524016298391;localhost;105;4
$1;1752840524016156571;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;560;1752840524016437380;1752840524016466423;localhost;110;5
$1;1752840524016217677;public int PIL.Image.Image.readonly(int);<no-session-id>;560;1752840524016559693;1752840524016586523;localhost;111;5
$1;1752840524016257220;public core.PixelAccess | None PIL.Image.Image.load(core.PixelAccess | None);<no-session-id>;560;1752840524016362298;1752840524016617419;localhost;109;4
$1;1752840524016266475;public Image.core.PixelAccess | None PIL.ImageFile.ImageFile.load(Image.core.PixelAccess | None);<no-session-id>;560;1752840524013408996;1752840524016646271;localhost;91;3
$1;1752840524016282938;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;560;1752840524016691901;1752840524016717242;localhost;112;3
$1;1752840524016317320;public CapsuleType PIL.Image.Image.getim(CapsuleType);<no-session-id>;560;1752840524013367838;1752840524016748989;localhost;90;2
$1;1752840524016453000;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;560;1752840524016804662;1752840524016829204;localhost;113;2
$1;1752840524016630898;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;560;1752840524016940769;1752840524017010938;localhost;114;2
$1;1752840524021837757;protected void PIL.ImageTk.ImageTk._pyimagingtkcall(String, PhotoImage | tkinter.PhotoImage, CapsuleType, void);<no-session-id>;560;1752840524017181053;1752840524021900592;localhost;115;2
$1;1752840524021888183;public void PIL.ImageTk.PhotoImage.paste(Image.Image, void);<no-session-id>;560;1752840524013312788;1752840524022055967;localhost;89;1
$1;1752840524021893685;private void PIL.ImageTk.PhotoImage.__init__(Image.Image | str | None, tuple[int, int] | None, Any, void);<no-session-id>;560;1752840523986557526;1752840524022116161;localhost;0;0
$1;1752840524022152388;public TypeGuard[StrOrBytesPath] PIL._util._util.is_path(Any, TypeGuard[StrOrBytesPath]);<no-session-id>;561;1752840524022448438;1752840524022475745;localhost;3;3
$1;1752840524022948248;public void PIL.Image.Image.preinit(void);<no-session-id>;561;1752840524023133501;1752840524023176732;localhost;4;3
$1;1752840524022993993;protected boolean PIL.PngImagePlugin.PngImagePlugin._accept(byte[], boolean);<no-session-id>;561;1752840524023331205;1752840524023362806;localhost;5;3
$1;1752840524023177172;public void PIL.Image.Image.readonly(int, void);<no-session-id>;561;1752840524023514767;1752840524023536747;localhost;8;5
$1;1752840524023244514;private void PIL.Image.Image.__init__(void);<no-session-id>;561;1752840524023452647;1752840524023623597;localhost;7;4
$1;1752840524023399006;public void PIL.Image.Image.readonly(int, void);<no-session-id>;561;1752840524023733716;1752840524023777526;localhost;9;4
$1;1752840524023569969;public TypeGuard[StrOrBytesPath] PIL._util._util.is_path(Any, TypeGuard[StrOrBytesPath]);<no-session-id>;561;1752840524023897342;1752840524023949607;localhost;10;4
$1;1752840524023787940;protected boolean PIL.PngImagePlugin.PngImagePlugin._accept(byte[], boolean);<no-session-id>;561;1752840524024142270;1752840524024166881;localhost;12;5
$1;1752840524023997763;private void PIL.PngImagePlugin.ChunkStream.__init__(IO[bytes], void);<no-session-id>;561;1752840524024353136;1752840524024377759;localhost;14;6
$1;1752840524024058053;private void PIL.PngImagePlugin.PngStream.__init__(IO[bytes], void);<no-session-id>;561;1752840524024279236;1752840524024455551;localhost;13;5
$1;1752840524024328409;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524024614232;1752840524024639739;localhost;16;6
$1;1752840524024368671;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;561;1752840524024545775;1752840524024712835;localhost;15;5
$1;1752840524024552892;protected byte[] PIL.ImageFile.ImageFile._safe_read(IO[bytes], int, byte[]);<no-session-id>;561;1752840524024897585;1752840524024924063;localhost;19;7
$1;1752840524024630032;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524025021357;1752840524025049347;localhost;20;7
$1;1752840524024752154;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524025107465;1752840524025131194;localhost;21;7
$1;1752840524024851557;public byte[] PIL.PngImagePlugin.PngStream.chunk_IHDR(int, int, byte[]);<no-session-id>;561;1752840524024851718;1752840524025197005;localhost;18;6
$1;1752840524024854107;public byte[] PIL.PngImagePlugin.ChunkStream.call(byte[], int, int, byte[]);<no-session-id>;561;1752840524024767898;1752840524025252952;localhost;17;5
$1;1752840524025153043;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;561;1752840524025414593;1752840524025440817;localhost;23;6
$1;1752840524025191102;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;561;1752840524025536109;1752840524025565429;localhost;24;6
$1;1752840524025221315;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524025635013;1752840524025658003;localhost;25;6
$1;1752840524025235006;public void PIL.PngImagePlugin.ChunkStream.crc(byte[], byte[], void);<no-session-id>;561;1752840524025357846;1752840524025686301;localhost;22;5
$1;1752840524025482142;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524025782736;1752840524025805244;localhost;27;6
$1;1752840524025520301;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;561;1752840524025731805;1752840524025871119;localhost;26;5
$1;1752840524026320330;public byte[] PIL.PngImagePlugin.ChunkStream.call(byte[], int, int, byte[]);<no-session-id>;561;1752840524025924336;1752840524026539873;localhost;28;5
$1;1752840524026414636;protected byte[] PIL.ImageFile.ImageFile._safe_read(IO[bytes], int, byte[]);<no-session-id>;561;1752840524026731882;1752840524026768785;localhost;29;5
$1;1752840524026611708;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;561;1752840524026928733;1752840524026955949;localhost;31;6
$1;1752840524026669969;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;561;1752840524027073292;1752840524027099962;localhost;32;6
$1;1752840524026814963;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524027152450;1752840524027177369;localhost;33;6
$1;1752840524026847206;public void PIL.PngImagePlugin.ChunkStream.crc(byte[], byte[], void);<no-session-id>;561;1752840524026854279;1752840524027234673;localhost;30;5
$1;1752840524026997107;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524027345327;1752840524027367200;localhost;35;6
$1;1752840524027027970;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;561;1752840524027293356;1752840524027433060;localhost;34;5
$1;1752840524027288756;protected byte[] PIL.ImageFile.ImageFile._safe_read(IO[bytes], int, byte[]);<no-session-id>;561;1752840524027574841;1752840524027597389;localhost;38;7
$1;1752840524027329173;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524027688821;1752840524027714517;localhost;39;7
$1;1752840524027434148;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524027756002;1752840524027777622;localhost;40;7
$1;1752840524027436741;public byte[] PIL.PngImagePlugin.PngStream.chunk_pHYs(int, int, byte[]);<no-session-id>;561;1752840524027535141;1752840524027807221;localhost;37;6
$1;1752840524027437946;public byte[] PIL.PngImagePlugin.ChunkStream.call(byte[], int, int, byte[]);<no-session-id>;561;1752840524027487072;1752840524027824369;localhost;36;5
$1;1752840524027676134;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;561;1752840524027913882;1752840524027960330;localhost;42;6
$1;1752840524027750334;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;561;1752840524028112848;1752840524028154449;localhost;43;6
$1;1752840524028044408;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524028247288;1752840524028290472;localhost;44;6
$1;1752840524028085104;public void PIL.PngImagePlugin.ChunkStream.crc(byte[], byte[], void);<no-session-id>;561;1752840524027862806;1752840524028394045;localhost;41;5
$1;1752840524028439523;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524028640355;1752840524028688962;localhost;46;6
$1;1752840524028477778;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;561;1752840524028491829;1752840524028829409;localhost;45;5
$1;1752840524029094820;public NoReturn PIL.PngImagePlugin.PngStream.chunk_IDAT(int, int, NoReturn);<no-session-id>;561;1752840524028936860;1752840524029361270;localhost;48;6
$1;1752840524029569307;public byte[] PIL.PngImagePlugin.ChunkStream.call(byte[], int, int, byte[]);<no-session-id>;561;1752840524028886792;1752840524029826106;localhost;47;5
$1;1752840524029678058;protected void PIL.PngImagePlugin.PngImageFile._open(void);<no-session-id>;561;1752840524024074733;1752840524029951059;localhost;11;4
$1;1752840524029708231;public String PIL.Image.Image.mode(String);<no-session-id>;561;1752840524030018606;1752840524030050083;localhost;49;4
$1;1752840524029832465;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;561;1752840524030126069;1752840524030163273;localhost;50;4
$1;1752840524030030155;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;561;1752840524030330151;1752840524030380878;localhost;51;4
$1;1752840524030088084;private void PIL.ImageFile.ImageFile.__init__(StrOrBytesPath | IO[bytes], str | bytes | None, void);<no-session-id>;561;1752840524023411081;1752840524030486269;localhost;6;3
$1;1752840524030256718;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;561;1752840524030585642;1752840524030617690;localhost;52;3
$1;1752840524030427854;protected void PIL.Image.Image._decompression_bomb_check(tuple[int, int], void);<no-session-id>;561;1752840524030759376;1752840524030807888;localhost;53;3
$1;1752840524030487311;public ImageFile.ImageFile PIL.Image.Image.open(StrOrBytesPath | IO[bytes], Literal['r'], list[str] | tuple[str, ...] | None, ImageFile.ImageFile);<no-session-id>;561;1752840524022395763;1752840524030888540;localhost;2;2
$1;1752840524030519343;protected ImageFile.ImageFile | None PIL.ImageTk.ImageTk._get_image_from_kw(dict[str, Any], ImageFile.ImageFile | None);<no-session-id>;561;1752840524022342463;1752840524030943943;localhost;1;1
$1;1752840524030780464;public String PIL.Image.Image.mode(String);<no-session-id>;561;1752840524031056264;1752840524031089857;localhost;54;1
$1;1752840524030819752;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;561;1752840524031188164;1752840524031214861;localhost;55;1
$1;1752840524031273713;public core.PixelAccess | None PIL.Image.Image.load(core.PixelAccess | None);<no-session-id>;561;1752840524031456747;1752840524031477690;localhost;59;4
$1;1752840524031336029;public String PIL.Image.Image.mode(String);<no-session-id>;561;1752840524031691384;1752840524031710817;localhost;62;6
$1;1752840524031535225;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;561;1752840524031808396;1752840524031846514;localhost;63;6
$1;1752840524031712976;public void PIL.Image.Image.im(core.ImagingCore, void);<no-session-id>;561;1752840524031988754;1752840524032028830;localhost;64;6
$1;1752840524031888050;public String PIL.Image.Image.mode(String);<no-session-id>;561;1752840524032152688;1752840524032189085;localhost;65;6
$1;1752840524031941891;public void PIL.ImageFile.ImageFile.load_prepare(void);<no-session-id>;561;1752840524031650504;1752840524032272183;localhost;61;5
$1;1752840524031944559;public void PIL.PngImagePlugin.PngImageFile.load_prepare(void);<no-session-id>;561;1752840524031605638;1752840524032306220;localhost;60;4
$1;1752840524032047854;protected int PIL.ImageFile.ImageFile._tilesort(_Tile, int);<no-session-id>;561;1752840524032368834;1752840524032408638;localhost;66;4
$1;1752840524032350372;public String PIL.Image.Image.mode(String);<no-session-id>;561;1752840524032556128;1752840524032596136;localhost;67;4
$1;1752840524032427376;protected core.ImagingDecoder | ImageFile.PyDecoder PIL.Image.Image._getdecoder(String, String, Any, tuple[Any, ...], core.ImagingDecoder | ImageFile.PyDecoder);<no-session-id>;561;1752840524032746415;1752840524032807172;localhost;68;4
$1;1752840524032724712;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;561;1752840524032920921;1752840524032968268;localhost;69;4
$1;1752840524032813630;public byte[] PIL.PngImagePlugin.PngImageFile.load_read(int, byte[]);<no-session-id>;561;1752840524033159736;1752840524033216121;localhost;70;4
$1;1752840524033234548;public void PIL.Image.Image.readonly(int, void);<no-session-id>;561;1752840524033439053;1752840524033488662;localhost;71;4
$1;1752840524033660630;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;561;1752840524033845341;1752840524033895170;localhost;74;6
$1;1752840524033730157;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;561;1752840524033719228;1752840524034040285;localhost;73;5
$1;1752840524033865289;public void PIL.PngImagePlugin.ChunkStream.close(void);<no-session-id>;561;1752840524034128536;1752840524034210340;localhost;75;5
$1;1752840524034061279;public void PIL.PngImagePlugin.PngImageFile.load_end(void);<no-session-id>;561;1752840524033648932;1752840524034303599;localhost;72;4
$1;1752840524034265855;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;561;1752840524034523345;1752840524034555717;localhost;77;5
$1;1752840524034337852;public int PIL.Image.Image.readonly(int);<no-session-id>;561;1752840524034698174;1752840524034743095;localhost;78;5
$1;1752840524034434243;public core.PixelAccess | None PIL.Image.Image.load(core.PixelAccess | None);<no-session-id>;561;1752840524034428325;1752840524034803433;localhost;76;4
$1;1752840524034493552;public Image.core.PixelAccess | None PIL.ImageFile.ImageFile.load(Image.core.PixelAccess | None);<no-session-id>;561;1752840524031419124;1752840524034896257;localhost;58;3
$1;1752840524034661813;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;561;1752840524035005009;1752840524035038328;localhost;79;3
$1;1752840524034723020;public CapsuleType PIL.Image.Image.getim(CapsuleType);<no-session-id>;561;1752840524031378831;1752840524035116005;localhost;57;2
$1;1752840524034895123;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;561;1752840524035238494;1752840524035271535;localhost;80;2
$1;1752840524035069615;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;561;1752840524035394116;1752840524035438773;localhost;81;2
$1;1752840524035406272;protected void PIL.ImageTk.ImageTk._pyimagingtkcall(String, PhotoImage | tkinter.PhotoImage, CapsuleType, void);<no-session-id>;561;1752840524035581084;1752840524035708201;localhost;82;2
$1;1752840524035445524;public void PIL.ImageTk.PhotoImage.paste(Image.Image, void);<no-session-id>;561;1752840524031330548;1752840524035789048;localhost;56;1
$1;1752840524035447126;private void PIL.ImageTk.PhotoImage.__init__(Image.Image | str | None, tuple[int, int] | None, Any, void);<no-session-id>;561;1752840524022266184;1752840524035826915;localhost;0;0
$1;1752840524035537145;private String PIL.ImageTk.PhotoImage.__str__(String);<no-session-id>;562;1752840524035890675;1752840524035918977;localhost;0;0
$1;1752840524035649178;private String PIL.ImageTk.PhotoImage.__str__(String);<no-session-id>;563;1752840524035991546;1752840524036017244;localhost;0;0
$1;1752840524123490756;public TypeGuard[StrOrBytesPath] PIL._util._util.is_path(Any, TypeGuard[StrOrBytesPath]);<no-session-id>;564;1752840524123565199;1752840524123626894;localhost;1;1
$1;1752840524124468870;public void PIL.Image.Image.preinit(void);<no-session-id>;564;1752840524124575150;1752840524124660800;localhost;2;1
$1;1752840524124699021;protected boolean PIL.PngImagePlugin.PngImagePlugin._accept(byte[], boolean);<no-session-id>;564;1752840524124935242;1752840524124991325;localhost;3;1
$1;1752840524125423679;public void PIL.Image.Image.readonly(int, void);<no-session-id>;564;1752840524125481373;1752840524125637426;localhost;6;3
$1;1752840524125490058;private void PIL.Image.Image.__init__(void);<no-session-id>;564;1752840524125382078;1752840524125804533;localhost;5;2
$1;1752840524125545280;public void PIL.Image.Image.readonly(int, void);<no-session-id>;564;1752840524125904699;1752840524125947113;localhost;7;2
$1;1752840524125762783;public TypeGuard[StrOrBytesPath] PIL._util._util.is_path(Any, TypeGuard[StrOrBytesPath]);<no-session-id>;564;1752840524126055149;1752840524126103577;localhost;8;2
$1;1752840524126356730;protected boolean PIL.PngImagePlugin.PngImagePlugin._accept(byte[], boolean);<no-session-id>;564;1752840524126463202;1752840524126506104;localhost;10;3
$1;1752840524127226672;private void PIL.PngImagePlugin.ChunkStream.__init__(IO[bytes], void);<no-session-id>;564;1752840524127327079;1752840524127390761;localhost;12;4
$1;1752840524127281676;private void PIL.PngImagePlugin.PngStream.__init__(IO[bytes], void);<no-session-id>;564;1752840524127177769;1752840524127612365;localhost;11;3
$1;1752840524127702195;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524127940243;1752840524127988671;localhost;14;4
$1;1752840524127746541;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;564;1752840524127737024;1752840524128115974;localhost;13;3
$1;1752840524128234398;protected byte[] PIL.ImageFile.ImageFile._safe_read(IO[bytes], int, byte[]);<no-session-id>;564;1752840524128460261;1752840524128522670;localhost;17;5
$1;1752840524128499578;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524128692224;1752840524128735870;localhost;18;5
$1;1752840524128838266;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524129076784;1752840524129160881;localhost;19;5
$1;1752840524128922717;public byte[] PIL.PngImagePlugin.PngStream.chunk_IHDR(int, int, byte[]);<no-session-id>;564;1752840524128385051;1752840524129274848;localhost;16;4
$1;1752840524129085210;public byte[] PIL.PngImagePlugin.ChunkStream.call(byte[], int, int, byte[]);<no-session-id>;564;1752840524128205205;1752840524129331270;localhost;15;3
$1;1752840524129516223;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;564;1752840524129775984;1752840524129820918;localhost;21;4
$1;1752840524129807094;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;564;1752840524129978228;1752840524130020085;localhost;22;4
$1;1752840524130151027;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524130410152;1752840524130472876;localhost;23;4
$1;1752840524130189979;public void PIL.PngImagePlugin.ChunkStream.crc(byte[], byte[], void);<no-session-id>;564;1752840524129680999;1752840524130571687;localhost;20;3
$1;1752840524131372811;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524130919330;1752840524130971248;localhost;25;4
$1;1752840524133282459;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;564;1752840524130655849;1752840524131798753;localhost;24;3
$1;1752840524137426487;public byte[] PIL.PngImagePlugin.ChunkStream.call(byte[], int, int, byte[]);<no-session-id>;564;1752840524132696988;1752840524133314038;localhost;26;3
$1;1752840524137452598;protected byte[] PIL.ImageFile.ImageFile._safe_read(IO[bytes], int, byte[]);<no-session-id>;564;1752840524133500005;1752840524133573654;localhost;27;3
$1;1752840524139378819;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;564;1752840524133826300;1752840524133868043;localhost;29;4
$1;1752840524139535138;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;564;1752840524134005272;1752840524134054014;localhost;30;4
$1;1752840524139539889;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524134160616;1752840524134288386;localhost;31;4
$1;1752840524139540836;public void PIL.PngImagePlugin.ChunkStream.crc(byte[], byte[], void);<no-session-id>;564;1752840524133738406;1752840524134337255;localhost;28;3
$1;1752840524139565162;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524134488615;1752840524134524760;localhost;33;4
$1;1752840524139567184;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;564;1752840524134409031;1752840524134564478;localhost;32;3
$1;1752840524139568175;protected byte[] PIL.ImageFile.ImageFile._safe_read(IO[bytes], int, byte[]);<no-session-id>;564;1752840524134761352;1752840524134794551;localhost;36;5
$1;1752840524139568975;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524134855561;1752840524134889277;localhost;37;5
$1;1752840524139569709;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524134949180;1752840524134981841;localhost;38;5
$1;1752840524139570652;public byte[] PIL.PngImagePlugin.PngStream.chunk_pHYs(int, int, byte[]);<no-session-id>;564;1752840524134695507;1752840524135012708;localhost;35;4
$1;1752840524139571357;public byte[] PIL.PngImagePlugin.ChunkStream.call(byte[], int, int, byte[]);<no-session-id>;564;1752840524134626570;1752840524135037213;localhost;34;3
$1;1752840524139572117;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;564;1752840524135153733;1752840524135188588;localhost;40;4
$1;1752840524139572918;protected int PIL.PngImagePlugin.PngImagePlugin._crc32(byte[], int, int);<no-session-id>;564;1752840524135245438;1752840524135278269;localhost;41;4
$1;1752840524139573600;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524135337254;1752840524135371370;localhost;42;4
$1;1752840524139574300;public void PIL.PngImagePlugin.ChunkStream.crc(byte[], byte[], void);<no-session-id>;564;1752840524135091401;1752840524135399255;localhost;39;3
$1;1752840524139574943;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;564;1752840524135532917;1752840524135570152;localhost;44;4
$1;1752840524139575701;public tuple[bytes, int, int] PIL.PngImagePlugin.ChunkStream.read(tuple[bytes, int, int]);<no-session-id>;564;1752840524135455986;1752840524135655664;localhost;43;3
$1;1752840524139576998;public NoReturn PIL.PngImagePlugin.PngStream.chunk_IDAT(int, int, NoReturn);<no-session-id>;564;1752840524135859746;1752840524136386787;localhost;46;4
$1;1752840524139577742;public byte[] PIL.PngImagePlugin.ChunkStream.call(byte[], int, int, byte[]);<no-session-id>;564;1752840524135733683;1752840524136969251;localhost;45;3
$1;1752840524139578498;protected void PIL.PngImagePlugin.PngImageFile._open(void);<no-session-id>;564;1752840524126321830;1752840524137059677;localhost;9;2
$1;1752840524139579291;public String PIL.Image.Image.mode(String);<no-session-id>;564;1752840524137165913;1752840524137222591;localhost;47;2
$1;1752840524139580159;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;564;1752840524137298444;1752840524137336346;localhost;48;2
$1;1752840524139580969;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;564;1752840524137398596;1752840524137431541;localhost;49;2
$1;1752840524139581879;private void PIL.ImageFile.ImageFile.__init__(StrOrBytesPath | IO[bytes], str | bytes | None, void);<no-session-id>;564;1752840524125188419;1752840524137460805;localhost;4;1
$1;1752840524139582770;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;564;1752840524137517862;1752840524137553199;localhost;50;1
$1;1752840524139583784;protected void PIL.Image.Image._decompression_bomb_check(tuple[int, int], void);<no-session-id>;564;1752840524137615028;1752840524137652544;localhost;51;1
$1;1752840524139584764;public ImageFile.ImageFile PIL.Image.Image.open(StrOrBytesPath | IO[bytes], Literal['r'], list[str] | tuple[str, ...] | None, ImageFile.ImageFile);<no-session-id>;564;1752840524123321528;1752840524137686314;localhost;0;0
$1;1752840524141675005;private Object PIL.Image.Image.__enter__();<no-session-id>;565;1752840524137751510;1752840524141361395;localhost;0;0
$1;1752840524141692108;public core.PixelAccess | None PIL.Image.Image.load(core.PixelAccess | None);<no-session-id>;566;1752840524141937455;1752840524141974840;localhost;2;2
$1;1752840524144231809;public String PIL.Image.Image.mode(String);<no-session-id>;566;1752840524144295525;1752840524144334141;localhost;5;4
$1;1752840524144281056;public tuple[int, int] PIL.Image.Image.size(tuple[int, int]);<no-session-id>;566;1752840524144562993;1752840524144616756;localhost;6;4
$1;1752840524144320946;public void PIL.Image.Image.im(core.ImagingCore, void);<no-session-id>;566;1752840524144691371;1752840524144715069;localhost;7;4
$1;1752840524144469008;public String PIL.Image.Image.mode(String);<no-session-id>;566;1752840524144778007;1752840524144811029;localhost;8;4
$1;1752840524144494255;public void PIL.ImageFile.ImageFile.load_prepare(void);<no-session-id>;566;1752840524144124241;1752840524144895508;localhost;4;3
$1;1752840524144586446;public void PIL.PngImagePlugin.PngImageFile.load_prepare(void);<no-session-id>;566;1752840524142071962;1752840524144966692;localhost;3;2
$1;1752840524144763803;protected int PIL.ImageFile.ImageFile._tilesort(_Tile, int);<no-session-id>;566;1752840524145092513;1752840524145137844;localhost;9;2
$1;1752840524145081364;public String PIL.Image.Image.mode(String);<no-session-id>;566;1752840524145321050;1752840524145412887;localhost;10;2
$1;1752840524145253819;protected core.ImagingDecoder | ImageFile.PyDecoder PIL.Image.Image._getdecoder(String, String, Any, tuple[Any, ...], core.ImagingDecoder | ImageFile.PyDecoder);<no-session-id>;566;1752840524145554530;1752840524145610711;localhost;11;2
$1;1752840524145953748;public core.ImagingCore PIL.Image.Image.im(core.ImagingCore);<no-session-id>;566;1752840524145757348;1752840524146235713;localhost;12;2
$1;1752840524146167033;public byte[] PIL.PngImagePlugin.PngImageFile.load_read(int, byte[]);<no-session-id>;566;1752840524146442112;1752840524146509318;localhost;13;2
$1;1752840524146403602;public void PIL.Image.Image.readonly(int, void);<no-session-id>;566;1752840524146720116;1752840524146757898;localhost;14;2
$1;1752840524147438285;public int PIL._binary._binary.i32be(byte[], int, int);<no-session-id>;566;1752840524147673179;1752840524147699668;localhost;17;4
