name,files,modules,variables
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,D_out
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_int64_100
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_bool_low
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_bool_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_bool_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_bool_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u1_low
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u1_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u1_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u1_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u2_low
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u2_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u2_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u2_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u4_low
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u4_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u4_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u4_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u8_low
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u8_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u8_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_u8_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i1_low
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i1_low_like
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i1_high_open
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i1_high_closed
random.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/random.py,typingtests.random,I_i2_low
