common-block,file,module,operation,direction
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,positions,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,labels,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,fig,WRITE
axes_ticks.py,./apps/matplotlib/galleries/users_explain/axes/axes_ticks.py,axes_ticks,axs,WRITE
fancyarrow_demo.py,./apps/matplotlib/galleries/examples/text_labels_and_annotations/fancyarrow_demo.py,fancyarrow_demo,styles,WRITE
fancyarrow_demo.py,./apps/matplotlib/galleries/examples/text_labels_and_annotations/fancyarrow_demo.py,fancyarrow_demo,ncol,WRITE
fancyarrow_demo.py,./apps/matplotlib/galleries/examples/text_labels_and_annotations/fancyarrow_demo.py,fancyarrow_demo,nrow,WRITE
fancyarrow_demo.py,./apps/matplotlib/galleries/examples/text_labels_and_annotations/fancyarrow_demo.py,fancyarrow_demo,gridspec_kw,WRITE
fancyarrow_demo.py,./apps/matplotlib/galleries/examples/text_labels_and_annotations/fancyarrow_demo.py,fancyarrow_demo,fig,WRITE
fancyarrow_demo.py,./apps/matplotlib/galleries/examples/text_labels_and_annotations/fancyarrow_demo.py,fancyarrow_demo,axs,WRITE
textbox.py,./apps/matplotlib/galleries/examples/widgets/textbox.py,textbox,fig,WRITE
textbox.py,./apps/matplotlib/galleries/examples/widgets/textbox.py,textbox,ax,WRITE
textbox.py,./apps/matplotlib/galleries/examples/widgets/textbox.py,textbox,t,WRITE
textbox.py,./apps/matplotlib/galleries/examples/widgets/textbox.py,textbox,l,WRITE
textbox.py,./apps/matplotlib/galleries/examples/widgets/textbox.py,textbox,axbox,WRITE
textbox.py,./apps/matplotlib/galleries/examples/widgets/textbox.py,textbox,text_box,WRITE
gtk3_spreadsheet_sgskip.py,./apps/matplotlib/galleries/examples/user_interfaces/gtk3_spreadsheet_sgskip.py,gtk3_spreadsheet_sgskip,manager,WRITE
polar_scatter.py,./apps/matplotlib/galleries/examples/pie_and_polar_charts/polar_scatter.py,polar_scatter,N,WRITE
polar_scatter.py,./apps/matplotlib/galleries/examples/pie_and_polar_charts/polar_scatter.py,polar_scatter,r,WRITE
polar_scatter.py,./apps/matplotlib/galleries/examples/pie_and_polar_charts/polar_scatter.py,polar_scatter,theta,WRITE
polar_scatter.py,./apps/matplotlib/galleries/examples/pie_and_polar_charts/polar_scatter.py,polar_scatter,area,WRITE
