file,operation
matplotlib.tests.test_axes_grid1,test_axesgrid_colorbar_log_smoketest
matplotlib.tests.test_axes_grid1,test_inset_colorbar_tight_layout_smoketest
matplotlib.tests.test_axes_grid1,test_inset_locator
matplotlib.tests.test_axes_grid1,test_inset_axes
matplotlib.tests.test_axes_grid1,test_inset_axes_complete
matplotlib.tests.test_axes_grid1,test_inset_axes_tight
matplotlib.tests.test_axes_grid1,test_fill_facecolor
matplotlib.tests.test_axes_grid1,test_zooming_with_inverted_axes
matplotlib.tests.test_axes_grid1,test_anchored_direction_arrows
matplotlib.tests.test_axes_grid1,test_anchored_direction_arrows_many_args
matplotlib.tests.test_axes_grid1,test_axes_locatable_position
matplotlib.tests.test_axes_grid1,test_image_grid_each_left_label_mode_all
matplotlib.tests.test_axes_grid1,test_image_grid_single_bottom
matplotlib.tests.test_axes_grid1,test_image_grid_label_mode_invalid
matplotlib.tests.test_axes_grid1,test_image_grid
matplotlib.tests.test_axes_grid1,test_gettightbbox
matplotlib.tests.test_axes_grid1,test_gettightbbox_parasite
matplotlib.tests.test_axes_grid1,test_picking_callbacks_overlap
matplotlib.tests.test_axes_grid1,on_pick
matplotlib.tests.test_axes_grid1,test_anchored_artists
matplotlib.tests.test_axes_grid1,test_hbox_divider
matplotlib.tests.test_axes_grid1,test_vbox_divider
matplotlib.tests.test_axes_grid1,test_axes_class_tuple
matplotlib.tests.test_axes_grid1,test_grid_axes_lists
matplotlib.tests.test_axes_grid1,test_grid_axes_position
matplotlib.tests.test_axes_grid1,test_grid_errors
matplotlib.tests.test_axes_grid1,test_divider_errors
matplotlib.tests.test_axes_grid1,test_mark_inset_unstales_viewlim
matplotlib.tests.test_axes_grid1,test_auto_adjustable
matplotlib.tests.test_axes_grid1,test_rgb_axes
matplotlib.tests.test_axes_grid1,test_imagegrid_cbar_mode_edge
matplotlib.tests.test_axes_grid1,test_imagegrid
matplotlib.tests.test_axes_grid1,test_removal
matplotlib.tests.test_axes_grid1,test_anchored_locator_base_call
matplotlib.tests.test_axes_grid1,test_grid_with_axes_class_not_overriding_axis
matplotlib.tests.test_axes_grid1,test_grid_n_axes
matplotlib.mplot3d.art3d,_norm_angle
matplotlib.mplot3d.art3d,_norm_text_angle
matplotlib.mplot3d.art3d,get_dir_vector
matplotlib.mplot3d.art3d,_viewlim_mask
matplotlib.mplot3d.art3d,text_2d_to_3d
matplotlib.mplot3d.art3d,line_2d_to_3d
matplotlib.mplot3d.art3d,_path_to_3d_segment
matplotlib.mplot3d.art3d,_paths_to_3d_segments
matplotlib.mplot3d.art3d,_path_to_3d_segment_with_codes
matplotlib.mplot3d.art3d,_paths_to_3d_segments_with_codes
matplotlib.mplot3d.art3d,collection_2d_to_3d
matplotlib.mplot3d.art3d,line_collection_2d_to_3d
matplotlib.mplot3d.art3d,_get_patch_verts
matplotlib.mplot3d.art3d,patch_2d_to_3d
matplotlib.mplot3d.art3d,pathpatch_2d_to_3d
matplotlib.mplot3d.art3d,_get_data_scale
matplotlib.mplot3d.art3d,patch_collection_2d_to_3d
matplotlib.mplot3d.art3d,poly_collection_2d_to_3d
matplotlib.mplot3d.art3d,juggle_axes
matplotlib.mplot3d.art3d,rotate_axes
matplotlib.mplot3d.art3d,_zalpha
matplotlib.mplot3d.art3d,_all_points_on_plane
matplotlib.mplot3d.art3d,_generate_normals
matplotlib.mplot3d.art3d,_shade_colors
matplotlib.mplot3d.art3d,norm
matplotlib.mplot3d.axis3d,_move_from_center
matplotlib.mplot3d.axis3d,_tick_update_position
matplotlib.mplot3d.proj3d,world_transformation
matplotlib.mplot3d.proj3d,_rotation_about_vector
matplotlib.mplot3d.proj3d,_view_axes
matplotlib.mplot3d.proj3d,_view_transformation_uvw
matplotlib.mplot3d.proj3d,_persp_transformation
matplotlib.mplot3d.proj3d,_ortho_transformation
matplotlib.mplot3d.proj3d,_proj_transform_vec
matplotlib.mplot3d.proj3d,_proj_transform_vectors
matplotlib.mplot3d.proj3d,_proj_transform_vec_clip
matplotlib.mplot3d.proj3d,inv_transform
matplotlib.mplot3d.proj3d,_vec_pad_ones
matplotlib.mplot3d.proj3d,proj_transform
matplotlib.mplot3d.proj3d,proj_transform_clip
matplotlib.mplot3d.proj3d,_proj_transform_clip
matplotlib.mplot3d.proj3d,_proj_points
matplotlib.mplot3d.proj3d,_proj_trans_points
matplotlib.mplot3d.axes3d,calc_arrows
matplotlib.mplot3d.axes3d,voxels
matplotlib.mplot3d.axes3d,voxels
matplotlib.mplot3d.axes3d,_broadcast_color_arg
matplotlib.mplot3d.axes3d,permutation_matrices
matplotlib.mplot3d.axes3d,_apply_mask
matplotlib.mplot3d.axes3d,_extract_errs
matplotlib.mplot3d.axes3d,_digout_minmax
matplotlib.mplot3d.axes3d,get_test_data
matplotlib.mplot3d.axes3d,rotate_from_to
matplotlib.mplot3d.axes3d,from_cardan_angles
matplotlib.tests.test_art3d,test_scatter_3d_projection_conservation
matplotlib.tests.test_art3d,test_zordered_error
matplotlib.tests.test_art3d,test_all_points_on_plane
matplotlib.tests.test_art3d,test_generate_normals
matplotlib.tests.test_axes3d,plot_cuboid
matplotlib.tests.test_axes3d,test_invisible_axes
matplotlib.tests.test_axes3d,test_grid_off
matplotlib.tests.test_axes3d,test_invisible_ticks_axis
matplotlib.tests.test_axes3d,test_axis_positions
matplotlib.tests.test_axes3d,test_aspects
matplotlib.tests.test_axes3d,test_aspects_adjust_box
matplotlib.tests.test_axes3d,test_axes3d_repr
matplotlib.tests.test_axes3d,test_axes3d_primary_views
matplotlib.tests.test_axes3d,test_bar3d
matplotlib.tests.test_axes3d,test_bar3d_colors
matplotlib.tests.test_axes3d,test_bar3d_shaded
matplotlib.tests.test_axes3d,test_bar3d_notshaded
matplotlib.tests.test_axes3d,test_bar3d_lightsource
matplotlib.tests.test_axes3d,test_contour3d
matplotlib.tests.test_axes3d,test_contour3d_extend3d
matplotlib.tests.test_axes3d,test_contourf3d
matplotlib.tests.test_axes3d,test_contourf3d_fill
matplotlib.tests.test_axes3d,test_contourf3d_extend
matplotlib.tests.test_axes3d,test_tricontour
matplotlib.tests.test_axes3d,test_contour3d_1d_input
matplotlib.tests.test_axes3d,test_lines3d
matplotlib.tests.test_axes3d,test_plot_scalar
matplotlib.tests.test_axes3d,test_invalid_line_data
matplotlib.tests.test_axes3d,test_mixedsubplots
matplotlib.tests.test_axes3d,f
matplotlib.tests.test_axes3d,test_tight_layout_text
matplotlib.tests.test_axes3d,test_scatter3d
matplotlib.tests.test_axes3d,test_scatter3d_color
matplotlib.tests.test_axes3d,test_scatter3d_linewidth
matplotlib.tests.test_axes3d,test_scatter3d_linewidth_modification
matplotlib.tests.test_axes3d,test_scatter3d_modification
matplotlib.tests.test_axes3d,test_scatter3d_sorting
matplotlib.tests.test_axes3d,test_marker_draw_order_data_reversed
matplotlib.tests.test_axes3d,test_marker_draw_order_view_rotated
matplotlib.tests.test_axes3d,test_plot_3d_from_2d
matplotlib.tests.test_axes3d,test_fill_between_quad
matplotlib.tests.test_axes3d,test_fill_between_polygon
matplotlib.tests.test_axes3d,test_surface3d
matplotlib.tests.test_axes3d,test_surface3d_label_offset_tick_position
matplotlib.tests.test_axes3d,test_surface3d_shaded
matplotlib.tests.test_axes3d,test_surface3d_masked
matplotlib.tests.test_axes3d,test_plot_scatter_masks
matplotlib.tests.test_axes3d,test_plot_surface_None_arg
matplotlib.tests.test_axes3d,test_surface3d_masked_strides
matplotlib.tests.test_axes3d,test_text3d
matplotlib.tests.test_axes3d,test_text3d_modification
matplotlib.tests.test_axes3d,test_trisurf3d
matplotlib.tests.test_axes3d,test_trisurf3d_shaded
matplotlib.tests.test_axes3d,test_wireframe3d
matplotlib.tests.test_axes3d,test_wireframe3dasymmetric
matplotlib.tests.test_axes3d,test_wireframe3dzerocstride
matplotlib.tests.test_axes3d,test_wireframe3dzerorstride
matplotlib.tests.test_axes3d,test_wireframe3dzerostrideraises
matplotlib.tests.test_axes3d,test_mixedsamplesraises
matplotlib.tests.test_axes3d,test_quiver3d
matplotlib.tests.test_axes3d,test_quiver3d_empty
matplotlib.tests.test_axes3d,test_quiver3d_masked
matplotlib.tests.test_axes3d,test_quiver3d_colorcoded
matplotlib.tests.test_axes3d,test_patch_modification
matplotlib.tests.test_axes3d,test_patch_collection_modification
matplotlib.tests.test_axes3d,test_poly3dcollection_verts_validation
matplotlib.tests.test_axes3d,test_poly3dcollection_closed
matplotlib.tests.test_axes3d,test_poly_collection_2d_to_3d_empty
matplotlib.tests.test_axes3d,test_poly3dcollection_alpha
matplotlib.tests.test_axes3d,test_add_collection3d_zs_array
matplotlib.tests.test_axes3d,test_add_collection3d_zs_scalar
matplotlib.tests.test_axes3d,test_line3dCollection_autoscaling
matplotlib.tests.test_axes3d,test_poly3dCollection_autoscaling
matplotlib.tests.test_axes3d,test_axes3d_labelpad
matplotlib.tests.test_axes3d,test_axes3d_cla
matplotlib.tests.test_axes3d,test_axes3d_rotated
matplotlib.tests.test_axes3d,test_plotsurface_1d_raises
matplotlib.tests.test_axes3d,_test_proj_make_M
matplotlib.tests.test_axes3d,test_proj_transform
matplotlib.tests.test_axes3d,_test_proj_draw_axes
matplotlib.tests.test_axes3d,test_proj_axes_cube
matplotlib.tests.test_axes3d,test_proj_axes_cube_ortho
matplotlib.tests.test_axes3d,test_world
matplotlib.tests.test_axes3d,test_autoscale
matplotlib.tests.test_axes3d,test_unautoscale
matplotlib.tests.test_axes3d,test_culling
matplotlib.tests.test_axes3d,test_axes3d_focal_length_checks
matplotlib.tests.test_axes3d,test_axes3d_focal_length
matplotlib.tests.test_axes3d,test_axes3d_ortho
matplotlib.tests.test_axes3d,test_axes3d_isometric
matplotlib.tests.test_axes3d,test_axlim_clip
matplotlib.tests.test_axes3d,test_invalid_axes_limits
matplotlib.tests.test_axes3d,midpoints
matplotlib.tests.test_axes3d,test_line3d_set_get_data_3d
matplotlib.tests.test_axes3d,test_inverted
matplotlib.tests.test_axes3d,test_inverted_cla
matplotlib.tests.test_axes3d,test_ax3d_tickcolour
matplotlib.tests.test_axes3d,test_ticklabel_format
matplotlib.tests.test_axes3d,get_formatters
matplotlib.tests.test_axes3d,test_quiver3D_smoke
matplotlib.tests.test_axes3d,test_minor_ticks
matplotlib.tests.test_axes3d,test_errorbar3d_errorevery
matplotlib.tests.test_axes3d,test_errorbar3d
matplotlib.tests.test_axes3d,test_stem3d
matplotlib.tests.test_axes3d,test_equal_box_aspect
matplotlib.tests.test_axes3d,test_colorbar_pos
matplotlib.tests.test_axes3d,test_inverted_zaxis
matplotlib.tests.test_axes3d,test_set_zlim
matplotlib.tests.test_axes3d,test_shared_view
matplotlib.tests.test_axes3d,test_shared_axes_retick
matplotlib.tests.test_axes3d,test_quaternion
matplotlib.tests.test_axes3d,test_rotate
matplotlib.tests.test_axes3d,test_pan
matplotlib.tests.test_axes3d,convert_lim
matplotlib.tests.test_axes3d,test_toolbar_zoom_pan
matplotlib.tests.test_axes3d,test_scalarmap_update
matplotlib.tests.test_axes3d,test_subfigure_simple
matplotlib.tests.test_axes3d,test_computed_zorder
matplotlib.tests.test_axes3d,test_format_coord
matplotlib.tests.test_axes3d,test_get_axis_position
matplotlib.tests.test_axes3d,test_margins
matplotlib.tests.test_axes3d,test_margin_getters
matplotlib.tests.test_axes3d,test_margins_errors
matplotlib.tests.test_axes3d,test_text_3d
matplotlib.tests.test_axes3d,test_draw_single_lines_from_Nx1
matplotlib.tests.test_axes3d,test_pathpatch_3d
matplotlib.tests.test_axes3d,test_scatter_spiral
matplotlib.tests.test_axes3d,test_Poly3DCollection_get_path
matplotlib.tests.test_axes3d,test_Poly3DCollection_get_facecolor
matplotlib.tests.test_axes3d,test_Poly3DCollection_get_edgecolor
matplotlib.tests.test_axes3d,test_view_init_vertical_axis
matplotlib.tests.test_axes3d,test_on_move_vertical_axis
matplotlib.tests.test_axes3d,test_set_box_aspect_vertical_axis
matplotlib.tests.test_axes3d,test_arc_pathpatch
matplotlib.tests.test_axes3d,test_panecolor_rcparams
matplotlib.tests.test_axes3d,test_mutating_input_arrays_y_and_z
matplotlib.tests.test_axes3d,test_scatter_masked_color
matplotlib.tests.test_axes3d,test_surface3d_zsort_inf
matplotlib.tests.test_axes3d,test_Poly3DCollection_init_value_error
matplotlib.tests.test_axes3d,test_ndarray_color_kwargs_value_error
matplotlib.tests.test_legend3d,test_legend_plot
matplotlib.tests.test_legend3d,test_legend_bar
matplotlib.tests.test_legend3d,test_fancy
matplotlib.tests.test_legend3d,test_linecollection_scaled_dashes
matplotlib.tests.test_legend3d,test_handlerline3d
matplotlib.tests.test_legend3d,test_contour_legend_elements
matplotlib.tests.test_legend3d,test_contourf_legend_elements
matplotlib.tests.test_legend3d,test_legend_Poly3dCollection
matplotlib.axisartist.grid_finder,_find_line_box_crossings
matplotlib.axisartist.grid_helper_curvelinear,_value_and_jac_angle
matplotlib.axisartist.grid_helper_curvelinear,calc_eps
matplotlib.axisartist.grid_helper_curvelinear,calc_thetas
matplotlib.axisartist.grid_helper_curvelinear,iter_major
matplotlib.axisartist.grid_helper_curvelinear,trf_xy
matplotlib.axisartist.grid_helper_curvelinear,trf_xy
matplotlib.axisartist.grid_helper_curvelinear,iter_major
matplotlib.axisartist.angle_helper,select_step_degree
matplotlib.axisartist.angle_helper,select_step_hour
matplotlib.axisartist.angle_helper,select_step_sub
matplotlib.axisartist.angle_helper,select_step
matplotlib.axisartist.angle_helper,select_step24
matplotlib.axisartist.angle_helper,select_step360
matplotlib.axisartist.axislines,_f
matplotlib.axisartist.axislines,_f
matplotlib.axisartist.floating_axes,trf_xy
matplotlib.axisartist.floating_axes,f1
matplotlib.tests.test_grid_helper_curvelinear,test_custom_transform
matplotlib.tests.test_grid_helper_curvelinear,test_polar_box
matplotlib.tests.test_grid_helper_curvelinear,test_axis_direction
matplotlib.tests.test_floating_axes,test_subplot
matplotlib.tests.test_floating_axes,test_curvelinear3
matplotlib.tests.test_floating_axes,test_curvelinear4
matplotlib.tests.test_floating_axes,test_axis_direction
matplotlib.tests.test_floating_axes,test_transform_with_zero_derivatives
matplotlib.tests.test_floating_axes,tr
matplotlib.tests.test_floating_axes,inv_tr
matplotlib.tests.test_angle_helper,dms2float
matplotlib.tests.test_angle_helper,test_select_step
matplotlib.tests.test_angle_helper,test_select_step24
matplotlib.tests.test_angle_helper,test_select_step360
matplotlib.tests.test_angle_helper,test_formatters
matplotlib.tests.test_axislines,test_SubplotZero
matplotlib.tests.test_axislines,test_Subplot
matplotlib.tests.test_axislines,test_Axes
matplotlib.tests.test_axislines,test_ParasiteAxesAuxTrans
matplotlib.tests.test_axislines,test_axisline_style
matplotlib.tests.test_axislines,test_axisline_style_size_color
matplotlib.tests.test_axislines,test_axisline_style_tight
matplotlib.tests.test_axislines,test_subplotzero_ylabel
matplotlib.tests.test_grid_finder,test_find_line_box_crossings
matplotlib.tests.test_grid_finder,test_pretty_print_format
matplotlib.tests.test_axis_artist,test_ticks
matplotlib.tests.test_axis_artist,test_labelbase
matplotlib.tests.test_axis_artist,test_ticklabels
matplotlib.tests.test_axis_artist,test_axis_artist
matplotlib.tests.vendor_schemas,print_progress
matplotlib.tests.github_stats,round_hour
matplotlib.tests.github_stats,_parse_datetime
matplotlib.tests.github_stats,issues2dict
matplotlib.tests.github_stats,split_pulls
matplotlib.tests.github_stats,issues_closed_since
matplotlib.tests.github_stats,sorted_by_field
matplotlib.tests.github_stats,report
matplotlib.tests.embed_js,safe_name
matplotlib.tests.embed_js,prep_package
matplotlib.tests.embed_js,gen_embedded_lines
matplotlib.tests.embed_js,build_mpljs
matplotlib.tests.visualize_tests,run
matplotlib.tests.triage_tests,copy_file
matplotlib.tests.triage_tests,find_failing_tests
matplotlib.tests.triage_tests,launch
matplotlib.tests.subset,log_namelist
matplotlib.tests.subset,select_with_refs
matplotlib.tests.subset,subset_font_raw
matplotlib.tests.subset,subset_font
matplotlib.tests.subset,getsubset
matplotlib.tests.subset,set_os2
matplotlib.tests.subset,set_os2_vert
matplotlib.tests.subset,extract_vert_to_script
matplotlib.tests.subset,main
matplotlib.tests.memleak,run_memleak_test
matplotlib.tests.gh_api,get_auth_token
matplotlib.tests.gh_api,make_auth_header
matplotlib.tests.gh_api,post_issue_comment
matplotlib.tests.gh_api,post_gist
matplotlib.tests.gh_api,get_pull_request
matplotlib.tests.gh_api,get_pull_request_files
matplotlib.tests.gh_api,get_paged_request
matplotlib.tests.gh_api,get_pulls_list
matplotlib.tests.gh_api,get_issues_list
matplotlib.tests.gh_api,get_milestones
matplotlib.tests.gh_api,get_milestone_id
matplotlib.tests.gh_api,is_pull_request
matplotlib.tests.gh_api,get_authors
matplotlib.tests.gh_api,iter_fields
matplotlib.tests.gh_api,encode_multipart_formdata
matplotlib.tests.gh_api,post_download
matplotlib.tests.boilerplate,generate_function
matplotlib.tests.boilerplate,boilerplate_gen
matplotlib.tests.boilerplate,build_pyplot
matplotlib.tests.boilerplate,get_ast_tree
matplotlib.tests.boilerplate,get_ast_mro_trees
matplotlib.tests.boilerplate,get_matching_signature
matplotlib.tests.boilerplate,update_sig_from_node
matplotlib.tests.run_examples,main
matplotlib.tests.cache_zenodo_svg,download_or_cache
matplotlib.tests.cache_zenodo_svg,_get_xdg_cache_dir
matplotlib.tests.check_typehints,check_file
matplotlib.tests.check_typehints,check_namespace
matplotlib.tests.check_typehints,check_function
matplotlib.tests.check_typehints,get_subtree
matplotlib.tests.make_icons,get_fontawesome
matplotlib.tests.make_icons,save_icon
matplotlib.tests.make_icons,make_icon
matplotlib.tests.make_icons,make_matplotlib_icon
matplotlib.tests.make_icons,make_icons
mpl_toolkits.mplot3d,axes3d
matplotlib.artist,Artist
matplotlib.lines,Line2D
matplotlib.patches,Polygon
matplotlib.backend_bases,MouseEvent
matplotlib.patches,Rectangle
matplotlib.backend_bases,MouseButton
matplotlib.backend_bases,MouseButton
matplotlib.patches,PathPatch
matplotlib.path,Path
numpy.random,randint
numpy.random,randn
matplotlib.font_manager,FontProperties
datetime,datetime
numpy.random,rand
matplotlib.image,AxesImage
matplotlib.lines,Line2D
matplotlib.patches,Rectangle
matplotlib.text,Text
matplotlib,colors
matplotlib,mcolors
matplotlib,path
matplotlib.collections,RegularPolyCollection
matplotlib.widgets,Lasso
matplotlib.patches,Polygon
matplotlib.tri,Triangulation
matplotlib.patches,Ellipse
matplotlib.collections,PatchCollection
matplotlib.patches,Rectangle
matplotlib,colors
matplotlib.ticker,PercentFormatter
matplotlib,cbook
matplotlib.patches,Polygon
matplotlib.widgets,CheckButtons
dataclasses,dataclass
matplotlib.typing,ColorType
matplotlib.widgets,SpanSelector
matplotlib.path,Path
matplotlib.widgets,PolygonSelector
matplotlib.backend_bases,MouseEvent
matplotlib.widgets,Cursor
matplotlib.path,Path
matplotlib.widgets,LassoSelector
matplotlib.widgets,EllipseSelector
matplotlib.widgets,RectangleSelector
matplotlib.widgets,MultiCursor
matplotlib.widgets,TextBox
matplotlib.widgets,RadioButtons
matplotlib.widgets,PolygonSelector
matplotlib.widgets,Button
matplotlib.backend_tools,Cursors
matplotlib.widgets,RangeSlider
matplotlib.widgets,Button
matplotlib.widgets,Slider
matplotlib.widgets,Cursor
matplotlib.widgets,Button
matplotlib.widgets,Slider
matplotlib,patheffects
matplotlib._enums,JoinStyle
matplotlib._enums,CapStyle
matplotlib.collections,LineCollection
matplotlib.collections,EventCollection
datetime,datetime
matplotlib.lines,Line2D
matplotlib.markers,MarkerStyle
matplotlib.transforms,Affine2D
matplotlib.markers,CapStyle
matplotlib.markers,JoinStyle
matplotlib.patches,PathPatch
matplotlib.path,Path
matplotlib.patches,StepPatch
matplotlib.colors,Normalize
matplotlib.markers,MarkerStyle
matplotlib.text,TextPath
matplotlib.transforms,Affine2D
mpl_toolkits.axes_grid1.inset_locator,inset_axes
matplotlib.transforms,blended_transform_factory
mpl_toolkits.axes_grid1,host_subplot
matplotlib,cbook
mpl_toolkits.axes_grid1,ImageGrid
matplotlib.offsetbox,AnchoredText
matplotlib.patheffects,withStroke
mpl_toolkits.axes_grid1.inset_locator,inset_axes
mpl_toolkits.axes_grid1.parasite_axes,HostAxes
mpl_toolkits.axes_grid1,ImageGrid
mpl_toolkits.axes_grid1,Divider
mpl_toolkits.axes_grid1,ImageGrid
matplotlib,cbook
mpl_toolkits.axes_grid1,Size
mpl_toolkits.axes_grid1,SubplotDivider
mpl_toolkits.axes_grid1,make_axes_locatable
mpl_toolkits.axes_grid1,make_axes_locatable
matplotlib,cbook
mpl_toolkits.axes_grid1,ImageGrid
matplotlib,cbook
mpl_toolkits.axes_grid1.anchored_artists,AnchoredSizeBar
mpl_toolkits.axes_grid1.inset_locator,mark_inset
mpl_toolkits.axes_grid1.inset_locator,zoomed_inset_axes
mpl_toolkits.axes_grid1,make_axes_locatable
mpl_toolkits.axes_grid1.axes_divider,HBoxDivider
mpl_toolkits.axes_grid1.axes_divider,VBoxDivider
mpl_toolkits.axes_grid1,Divider
mpl_toolkits.axes_grid1,Size
mpl_toolkits.axes_grid1,make_axes_locatable
mpl_toolkits.axes_grid1.axes_divider,make_axes_area_auto_adjustable
mpl_toolkits.axes_grid1,host_subplot
matplotlib.offsetbox,AnchoredText
matplotlib.patches,Circle
mpl_toolkits.axes_grid1.anchored_artists,AnchoredDrawingArea
mpl_toolkits.axes_grid1.anchored_artists,AnchoredSizeBar
mpl_toolkits.axes_grid1,Divider
mpl_toolkits.axes_grid1,Size
matplotlib,cbook
mpl_toolkits.axes_grid1.axes_rgb,RGBAxes
mpl_toolkits.axes_grid1.axes_rgb,make_rgb_axes
matplotlib,cbook
mpl_toolkits.axes_grid1,ImageGrid
mpl_toolkits.axes_grid1.axes_divider,make_axes_locatable
matplotlib,cbook
mpl_toolkits.axes_grid1,AxesGrid
mpl_toolkits.axes_grid1.anchored_artists,AnchoredDirectionArrows
matplotlib.dates,DateFormatter
matplotlib.dates,DayLocator
matplotlib.ticker,Formatter
matplotlib.dates,FR
matplotlib.dates,MO
matplotlib.dates,MONTHLY
matplotlib.dates,SA
matplotlib.dates,SU
matplotlib.dates,TH
matplotlib.dates,TU
matplotlib.dates,WE
matplotlib.dates,AutoDateFormatter
matplotlib.dates,AutoDateLocator
matplotlib.dates,ConciseDateFormatter
matplotlib.dates,DateFormatter
matplotlib.dates,DayLocator
matplotlib.dates,HourLocator
matplotlib.dates,MicrosecondLocator
matplotlib.dates,MinuteLocator
matplotlib.dates,MonthLocator
matplotlib.dates,RRuleLocator
matplotlib.dates,SecondLocator
matplotlib.dates,WeekdayLocator
matplotlib.dates,YearLocator
matplotlib.dates,rrulewrapper
matplotlib.ticker,MaxNLocator
matplotlib.dates,DateFormatter
matplotlib.dates,DayLocator
matplotlib.dates,HourLocator
matplotlib.dates,drange
matplotlib,ticker
matplotlib.dates,YEARLY
matplotlib.dates,DateFormatter
matplotlib.dates,RRuleLocator
matplotlib.dates,drange
matplotlib.dates,rrulewrapper
matplotlib.ticker,AutoMinorLocator
matplotlib.ticker,MultipleLocator
matplotlib.animation,FuncAnimation
matplotlib.lines,Line2D
matplotlib.patches,ConnectionPatch
matplotlib.animation,FFMpegWriter
numpy,cos
numpy,sin
matplotlib.animation,FuncAnimation
matplotlib.patches,Rectangle
basic_units,cos
basic_units,degrees
basic_units,radians
packaging.version,parse
packaging.version,parse_version
basic_units,cm
basic_units,inch
basic_units,cm
matplotlib,patches
basic_units,cm
basic_units,inch
basic_units,cm
basic_units,hertz
basic_units,minutes
basic_units,secs
basic_units,cm
basic_units,inch
basic_units,cm
basic_units,inch
pathlib,Path
matplotlib.backends.backend_webagg,FigureManagerWebAgg
matplotlib.backends.backend_webagg,new_figure_manager_given_figure
matplotlib.figure,Figure
matplotlib.backends.backend_qtagg,FigureCanvas
matplotlib.backends.backend_qtagg,NavigationToolbar2QT
matplotlib.backends.backend_qtagg,NavigationToolbar
matplotlib.backends.qt_compat,QtWidgets
matplotlib.figure,Figure
matplotlib.backends.backend_wxagg,FigureCanvasWxAgg
matplotlib.backends.backend_wxagg,FigureCanvas
matplotlib.figure,Figure
matplotlib.backends.backend_wxagg,FigureCanvasWxAgg
matplotlib.backends.backend_wxagg,FigureCanvas
matplotlib.backends.backend_wxagg,NavigationToolbar2WxAgg
matplotlib.backends.backend_wxagg,NavigationToolbar
matplotlib.figure,Figure
gi.repository,Gtk
numpy.random,random
matplotlib.backends.backend_gtk4agg,FigureCanvas
matplotlib.figure,Figure
matplotlib.backend_bases,key_press_handler
matplotlib.backends.backend_tkagg,FigureCanvasTkAgg
matplotlib.backends.backend_tkagg,NavigationToolbar2Tk
matplotlib.figure,Figure
PIL,Image
matplotlib.backends.backend_agg,FigureCanvasAgg
matplotlib.figure,Figure
matplotlib.backends.backend_wx,NavigationToolbar2Wx
matplotlib.backends.backend_wxagg,FigureCanvasWxAgg
matplotlib.backends.backend_wxagg,FigureCanvas
matplotlib.figure,Figure
io,BytesIO
matplotlib.backends.backend_wx,NavigationToolbar2Wx
matplotlib.backends.backend_wxagg,FigureCanvasWxAgg
matplotlib.backends.backend_wxagg,FigureCanvas
matplotlib.figure,Figure
matplotlib.backends.backend_wxagg,FigureCanvasWxAgg
matplotlib.backends.backend_wxagg,FigureCanvas
matplotlib.backends.backend_wxagg,NavigationToolbar2WxAgg
matplotlib.backends.backend_wxagg,NavigationToolbar
matplotlib.figure,Figure
gi.repository,Gtk
matplotlib.backends.backend_gtk4agg,FigureCanvasGTK4Agg
matplotlib.backends.backend_gtk4agg,FigureCanvas
matplotlib.figure,Figure
gi.repository,Gdk
gi.repository,Gtk
numpy.random,random
matplotlib.backends.backend_gtk3agg,FigureCanvas
matplotlib.figure,Figure
gi.repository,Gtk
pathlib,Path
gi.repository,Gio
gi.repository,GLib
gi.repository,Gtk
matplotlib.backends.qt_compat,QtGui
matplotlib.backends.qt_compat,QtWidgets
matplotlib,cbook
io,BytesIO
gi.repository,Gtk
gi.repository,Gtk
matplotlib.backends.backend_gtk3agg,FigureCanvasGTK3Agg
matplotlib.backends.backend_gtk3agg,FigureCanvas
matplotlib.figure,Figure
io,BytesIO
io,BytesIO
flask,Flask
matplotlib.figure,Figure
matplotlib.backends.backend_wxagg,FigureCanvasWxAgg
matplotlib.backends.backend_wxagg,FigureCanvas
matplotlib.backends.backend_wxagg,NavigationToolbar2WxAgg
matplotlib.backends.backend_wxagg,NavigationToolbar
matplotlib.figure,Figure
gi.repository,Gtk
matplotlib.backends.backend_gtk4,NavigationToolbar2GTK4
matplotlib.backends.backend_gtk4,NavigationToolbar
matplotlib.backends.backend_gtk4agg,FigureCanvasGTK4Agg
matplotlib.backends.backend_gtk4agg,FigureCanvas
matplotlib.figure,Figure
matplotlib.backend_tools,ToolBase
matplotlib.backend_tools,ToolToggleBase
gi.repository,Gtk
matplotlib.backends.backend_gtk3,NavigationToolbar2GTK3
matplotlib.backends.backend_gtk3,NavigationToolbar
matplotlib.backends.backend_gtk3agg,FigureCanvasGTK3Agg
matplotlib.backends.backend_gtk3agg,FigureCanvas
matplotlib.figure,Figure
matplotlib.backends.backend_wxagg,FigureCanvasWxAgg
matplotlib.backends.backend_wxagg,FigureCanvas
matplotlib.backends.backend_wxagg,NavigationToolbar2WxAgg
matplotlib.backends.backend_wxagg,NavigationToolbar
matplotlib.figure,Figure
pathlib,Path
gi.repository,Gtk
matplotlib.backends.backend_gtk3agg,FigureCanvasGTK3Agg
matplotlib.backends.backend_gtk3agg,FigureCanvas
matplotlib.figure,Figure
matplotlib,cbook
matplotlib.colors,LightSource
mpl_toolkits.mplot3d,axes3d
mpl_toolkits.mplot3d,axes3d
matplotlib.patches,Circle
matplotlib.patches,PathPatch
matplotlib.text,TextPath
matplotlib.transforms,Affine2D
